,CustomerID,LogReg_Probability
4321,9659-ZTWSM,0.20969863740243402
4594,6088-BXMRG,0.20953015224365712
6806,7103-IPXPJ,0.2091314258185825
5758,8075-GXIUB,0.20911760388475828
4688,6870-ECSHE,0.20847052111533132
2322,5173-ZXXXL,0.20845418385974768
3398,5934-TSSAU,0.20835559662248224
5460,9475-NNDGC,0.20818390389201097
2904,5678-VFNEQ,0.20795799005012294
2671,9036-CSKBW,0.20792284760523266
4402,1698-XFZCI,0.20732789156948797
4243,0549-CYCQN,0.20715177546401772
2027,1347-KTTTA,0.20671205047073213
3266,9281-PKKZE,0.20639101541437846
2109,7102-JJVTX,0.20628297694822767
3913,1229-RCALF,0.20621353862047215
4388,5294-DMSFH,0.20606405093825517
6897,7964-ZRKKG,0.20593157098225442
4145,8631-XVRZL,0.20561215366041655
2782,1543-LLLFT,0.20544424294112754
5708,6202-JVYEU,0.20541853381314037
4720,2018-PZKMU,0.2046662932392033
3933,5353-WILCI,0.20458454719920685
3562,4947-DSMXK,0.20445870238808742
1999,7654-YWJUF,0.20439344039277446
2585,4002-BQWPQ,0.20410075367212616
2973,7041-TXQJH,0.20386411697478196
2642,7296-PIXQY,0.20345204770269898
6825,4011-ARPHK,0.203135371435987
2239,4134-BSXLX,0.20299362099910598
2820,8985-OOPOS,0.2026608025265798
6193,8909-BOLNL,0.2023575399298259
4228,4393-OBCRR,0.20215012212685143
4343,2172-EJXVF,0.20202055273195552
6565,1952-DVVSW,0.20201894336760906
6485,4685-ERGHK,0.2017695851679425
4969,3146-JTQHR,0.20174402558741383
2469,2040-OBMLJ,0.2014963974906109
1980,6837-BJYDQ,0.20125181405674292
6476,0824-VWDPO,0.2011613679658877
2199,0771-WLCLA,0.20059782179102167
5380,9518-IMLHK,0.20056084040559385
2418,1216-JWVUX,0.20046442898145478
3230,6959-GQEGV,0.20046079992107127
2154,6583-SZVGP,0.20007449536637664
3487,9798-DRYDS,0.19975809438091777
4479,4318-RAJVY,0.19916498896480367
6360,7356-AYNJP,0.19899002213503117
5942,5985-BEHZK,0.19888670105464767
5559,7407-SUJIZ,0.1987693174125698
6173,9391-YZEJW,0.19871005457745947
2230,5168-MQQCA,0.19842963124091612
5584,4815-TUMEQ,0.19830317866375166
3368,7361-YPXFS,0.19778213317012916
2173,0111-KLBQG,0.19760584883366647
6581,5298-GSTLM,0.19757677301603732
3111,8332-OSJDW,0.19739405828695203
4569,6878-GGDWG,0.1972856686880711
1947,7123-WQUHX,0.1972842040686934
4580,1353-GHZOS,0.19715259323784665
3686,7516-GMHUV,0.19712621259259552
1950,6728-DKUCO,0.1971094758765606
1995,2907-ILJBN,0.19687436288585355
2221,5968-XQIVE,0.19684889242173526
2178,7916-VCCPB,0.19658476803429414
3505,8378-LKJAF,0.1965173837644188
2577,9904-EHEVJ,0.19648842479386808
2568,5709-LVOEQ,0.1962043282724373
6042,6260-XLACS,0.19600072728195586
2104,5027-YOCXN,0.19586389724016692
6140,3570-YUEKJ,0.19561990811796337
5330,0265-PSUAE,0.19558005172419193
4573,0795-GMVQO,0.19545074367226525
4197,9467-ROOLM,0.19483113141188174
2165,2519-ERQOJ,0.19478032114949728
7026,7203-OYKCT,0.19474928167798095
5554,8920-NAVAY,0.19467012852034365
6054,5619-XZZKR,0.19462002590865424
5844,8124-NZVGJ,0.19454608076714647
2454,3758-CKOQL,0.19451597886627892
2942,1621-YNCJH,0.1942950289780366
3428,4123-FCVCB,0.1942025222892688
5325,0345-XMMUG,0.19385966534902652
3666,8406-LNMHF,0.19376276820478422
3312,0564-MUUQK,0.19341948027326672
2496,6092-QZVPP,0.19337437040929292
2862,2625-TRCZQ,0.19319560745770697
3067,9504-DSHWM,0.19302881387508064
3411,2911-WDXMV,0.19251124457652938
3062,4939-KYYPY,0.1923328150136018
2002,1744-JHKYS,0.19216171206997582
6035,6345-HOVES,0.19181614219203227
3410,6227-FBDXH,0.19171088966140026
6023,6147-CBCRA,0.19168683294613797
3282,7188-CBBBA,0.19150890371976342
3016,9313-QOLTZ,0.19120384856352016
4328,9494-BDNNC,0.19108710328992157
2632,6732-FZUGP,0.1909164863299278
3897,0815-MFZGM,0.1905774744411871
5122,3714-XPXBW,0.19000247459444575
4626,4950-BDEUX,0.18989337912748303
1925,2673-CXQEU,0.18963763190921143
3291,1845-CSBRZ,0.18919562218603136
1872,1452-KIOVK,0.1890520753413399
5308,6743-HHQPF,0.18905009744251877
6801,2027-CWDNU,0.18901294981956462
3809,3130-ICDUP,0.18862289690163248
4445,2558-BUOZZ,0.18833420328734385
3472,7311-MQJCH,0.18829527780417374
1883,1680-VDCWW,0.18817587567208255
2092,0895-LMRSF,0.18814828670180508
3925,4016-BJKTZ,0.18802913409931057
6157,3161-GETRM,0.18775473600736942
2450,3137-NYQQI,0.18766729662425374
5663,3797-FKOGQ,0.18758526395223893
6567,9853-JFZDU,0.18749589318491516
4658,0064-YIJGF,0.1874758793860018
4221,7682-AZNDK,0.18742388131489468
2653,1730-VFMWO,0.18738551556349722
5704,0786-IVLAW,0.18729150014794507
4575,1142-IHLOO,0.18701634130623893
6967,7746-AWNQW,0.1870159855041757
6309,8008-ESFLK,0.1870111512190775
3089,4163-KIUHY,0.18688262178627305
2586,5651-YLPRD,0.18655694053470342
6924,6341-AEVKX,0.18594772004019472
4041,5294-IMHHT,0.18574621931074053
2039,5961-VUSRV,0.18544836717390484
2527,3199-NPKCN,0.18541281761482606
2699,0074-HDKDG,0.18529355403239264
6976,2750-BJLSB,0.18520952756059908
5974,5982-FPVQN,0.18500941089968903
6877,4323-OHFOW,0.18427693319829558
4851,0440-QEXBZ,0.184179427233296
4282,6818-DJXAA,0.1841498653573013
5506,5966-EMAZU,0.1840676279753432
4753,3115-JPJDD,0.18406427319478547
5175,8644-XYTSV,0.18404531025715817
5417,5734-EJKXG,0.18367768995196723
6491,7435-ZNUYY,0.1828753034309149
1914,0557-ASKVU,0.18279280870176662
3171,9470-XCCEM,0.18261523205061592
3047,5327-CNLUQ,0.18241570833289694
2909,5223-UZAVK,0.18235704521954402
2719,8807-ARQET,0.18225583542946625
5075,9351-LZYGF,0.18205524494023378
6164,2862-JVEOY,0.18192838887579715
5353,3556-BVQGL,0.18179851422718704
6880,1116-DXXDF,0.1817131062485258
4965,5934-RMPOV,0.1813570982055808
3517,2212-LYASK,0.18119163129778165
4035,7740-BTPUX,0.1808296205972515
6901,5546-QUERU,0.18035244429677605
4007,9522-ZSINC,0.18025561309032367
5451,0440-UEDAI,0.18019045771909167
5233,8375-KVTHK,0.179976815847026
2047,1984-GPTEH,0.1799634916940696
4127,7089-XXAYG,0.1798915101958333
3327,7892-QVYKW,0.17974824388177846
3381,7483-IQWIB,0.17962291625268978
3095,4403-BWPAY,0.17957466787721127
5286,3680-CTHUH,0.17913337628307277
4159,4429-WYGFR,0.17903210598526284
5945,9644-KVCNC,0.17894064325779832
5415,9972-NKTFD,0.17863808656093325
5752,1409-PHXTF,0.17844589073717712
6034,2824-MYYBN,0.1784332022520137
2580,8467-WYNSR,0.17793106466521114
5664,7622-NXQZR,0.17780277888312013
6724,4657-FWVFY,0.17753179592842017
1976,1095-WGNGG,0.17753045279606425
5477,2673-ZALNP,0.17735925797570076
2898,3131-NWVFJ,0.17732410463193837
2128,4654-DLAMQ,0.17726990098238027
4913,3192-LNKRK,0.17714009631143846
6177,9114-VEPUF,0.17688155961031787
6583,6728-CZFEI,0.17637452331651032
6308,7353-YOWFP,0.17632709520298637
2821,8800-ZKRFW,0.176303125576009
4574,2259-OUUSZ,0.17618265236268596
4439,7673-LPRNY,0.1761285751963468
3894,4455-BFSPD,0.17573206965089375
3370,2550-QHZGP,0.17571461926521623
4982,5176-LDKUH,0.17564075371575527
6050,9386-LDCZR,0.17562752358515793
3479,3689-MOZGR,0.17555517245781943
5092,0537-QYZZN,0.17550938444954675
2711,3082-WQRVY,0.1754451239121563
6920,5297-MDOIR,0.17505710575971495
5900,9770-KXGQU,0.1748341097493772
4034,8059-UDZFY,0.17467154297971108
3708,6620-HVDUJ,0.1746689204303324
5756,4274-DRSQT,0.17465602107416928
6471,4476-OSWTN,0.1745136294460946
6118,0289-IVARM,0.1744043187385426
4985,6480-YAGIY,0.1741482530197785
2493,2672-TGEFF,0.17408587315556398
6373,0080-EMYVY,0.1731386041013828
4592,7159-FVYPK,0.17299276728439786
4926,9142-XMYJH,0.17236797122105918
4218,6568-POCUI,0.17200219009846085
2461,0810-BDHAW,0.17194425806090657
2500,0422-OHQHQ,0.17166072368609334
3909,8929-KSWIH,0.17136406276899163
3892,5074-FBGHB,0.17121295106675677
2465,5726-CVNYA,0.17108172744958722
4273,8123-QBNAZ,0.17093141672629908
4097,2065-MMKGR,0.1704453672089831
3243,7105-MXJLL,0.17030451867610683
6424,8495-PRWFH,0.17028646441151585
6959,6508-NJYRO,0.17027236197593013
4192,7993-NQLJE,0.17004022914424327
5772,3642-GKTCT,0.1698088888870006
5488,5092-STPKP,0.1697282807988766
3978,0233-FTHAV,0.16960394140085064
5058,6873-UDNLD,0.16950070858971006
5860,3733-UOCWF,0.16948141675678882
2644,3524-WQDSG,0.16910593017384187
6818,2061-VVFST,0.1687244048003626
5936,8034-RYTVV,0.1686974181148854
5561,0052-DCKON,0.16861945330756714
4561,9738-QLWTP,0.16808718680055398
5475,2359-KLTEK,0.1679811723577224
3286,2801-NISEI,0.16771318968480098
6628,4726-DLWQN,0.1676221537313174
3446,8894-JVDCV,0.16746089969300437
3151,8646-JCOMS,0.16695261032214018
5567,0708-SJDIS,0.16680715839110694
4448,0975-UYDTX,0.16674164590499602
4417,5397-TUPSH,0.16664704965753038
3103,1060-ENTOF,0.1666407821883066
2362,2085-JVGAD,0.16630329957767412
5634,8878-RYUKI,0.166188835014943
4076,9786-IJYDL,0.16599790251196284
6282,6733-LRIZX,0.16593242247087697
2064,6655-LHBYW,0.16592884324395585
6438,6537-OTKMY,0.1651227146710943
3608,3450-WXOAT,0.16510196619532172
2617,6419-ZTTLE,0.16502372315133929
3586,2809-ILCYT,0.16417257602267993
3817,4837-QUSFT,0.16403845177254361
3462,2931-VUVJN,0.16400175111518495
2339,0516-UXRMT,0.16395373252484802
3781,3969-JQABI,0.16385898048256012
6791,8591-NXRCV,0.16377637370246556
2641,1915-OAKWD,0.16360385446950762
4513,4795-WRNVT,0.16359262609608602
3742,8565-HBFNN,0.16351298794577873
2951,9480-BQJEI,0.16345876399452683
6591,2486-WYVVE,0.16318514179112845
2784,0319-QZTCO,0.1630880868455182
6238,9971-ZWPBF,0.16301579056546758
5898,6933-FHBZC,0.16287457495901123
5212,5360-LJCNJ,0.16281797157169436
1897,9867-JCZSP,0.1627427500321997
7014,4501-VCPFK,0.1624195710382246
2120,6035-BXTTY,0.16219484113004407
6864,3174-RKMOW,0.16204162100623976
6940,2925-MXLSX,0.16147661406156105
2276,2560-PPCHE,0.16114137280564267
2954,9495-SKLKD,0.16110622240208616
5796,7718-UPSKJ,0.16110191535721183
5611,4879-GZLFH,0.1604934484275194
6332,1397-XKKWR,0.16044373615042828
6809,1785-BPHTP,0.1600223300929328
6789,5161-XEUVX,0.16002226947851078
2335,7134-MJPDY,0.1598544675199814
2296,0308-IVGOK,0.1596907503782203
3674,8884-MRNSU,0.15966287033790091
3496,8076-FEZKJ,0.15962308336101486
2905,5977-CKHON,0.1592297746970847
2258,0750-EBAIU,0.15917752398876642
6757,2038-YSEZE,0.15892672626049317
3228,9350-ZXYJC,0.15891740485695377
2348,7665-VIGUD,0.15888845715648528
5681,2252-JHJGE,0.15874155954802388
4211,9766-HGEDE,0.15863618770887078
5805,3327-YBAKM,0.1586126743432607
2588,4378-BZYFP,0.15854967769090317
5197,6368-NWMCE,0.15850073962802597
4644,6674-KVJHG,0.15829855936847978
4534,5693-PIPCS,0.15807271344565654
5220,2074-GUHPQ,0.15788084461803703
6799,8107-RZLNV,0.157880421305646
2234,4472-LVYGI,0.1578245681647114
4457,9821-BESNZ,0.1577029440273225
4675,8573-JGCZW,0.15754157855233258
4309,4282-MSACW,0.15739373135406262
6641,9330-VOFSZ,0.15705360349124078
6726,7729-JTEEC,0.15653548124444044
5229,2252-ISRNH,0.15639581475276518
5774,1334-PDUKM,0.15628050805916888
3489,6296-DDOOR,0.15616397625827072
2346,9931-KGHOA,0.15602576042086466
3943,4360-QRAVE,0.1559285729491101
3054,2387-KDZQY,0.1559178710042822
6558,0943-ZQPXH,0.15581568730195633
6963,2371-KFUOG,0.15571571491362696
6675,5195-KPUNQ,0.15542551985135267
2032,0699-NDKJM,0.15540455821577168
4051,5815-HGGHV,0.15537188527781592
6007,9115-YQHGA,0.15513369996945803
4110,5795-KTGUD,0.15509442876357712
6201,9693-XMUOB,0.15499636988805487
3851,5440-VHLUL,0.15473682461771143
5376,0373-AIVNJ,0.15450714819183858
2168,9442-JTWDL,0.15437494442621094
6338,5081-NWSUP,0.15435446490966637
6509,3043-SUDUA,0.15430548728773663
3315,5619-PTMIK,0.1542811165784814
6006,5286-YHCVC,0.15422949438415276
4897,7184-LRUUR,0.1541370379003094
5809,3370-GQEAL,0.1540474917843202
3066,6035-RIIOM,0.15401490942628543
3628,7649-PHJVR,0.15369136944199374
4092,8084-OIVBS,0.1536523215895905
6230,1840-BIUOG,0.15343928231001522
2814,3452-FLHYD,0.1533746496415404
1938,4767-HZZHQ,0.15322860360806587
3655,9621-OUPYD,0.15317999883998712
3581,2266-SJNAT,0.15316989773082013
5693,3823-KYNQY,0.15313876841065208
5585,9909-IDLEK,0.15281863660993525
2733,4189-NAKJS,0.1525890183095108
3728,5829-NVSQN,0.15210470454491196
4502,7820-ZYGNY,0.152068982457269
2544,0297-RBCSG,0.1520150308416145
4793,5382-TEMLV,0.1518228994816852
4347,5447-VYTKW,0.1515741851320545
3874,0484-JPBRU,0.15143336289799678
2350,7954-MLBUN,0.15140266439482455
2098,3167-SNQPL,0.15113661660579172
3146,8226-BXGES,0.15090989411077124
5166,6893-ODYYE,0.15079798693569615
6808,3545-CNWRG,0.15075473596619293
6650,6576-FBXOJ,0.15066015903694033
2136,5229-DTFYB,0.15048841675748637
6525,6603-QWSPR,0.15032191200915274
4372,4683-WYDOU,0.15028629610278926
5539,4822-LPTYJ,0.15021340545135228
5743,3239-TPHPZ,0.15018861928043092
6796,8080-POTJR,0.14997607135167135
4717,4922-CVPDX,0.1498801664291552
6276,1472-TNCWL,0.14971784290315526
5099,9896-UYMIE,0.14969546847235024
2549,5993-BQHEA,0.1493396495056177
2962,2277-BKJKN,0.14932752878242667
3271,5777-ZPQNC,0.14924543283811958
5148,3716-LRGXK,0.14914040090274897
5041,9134-WYRVP,0.14898532223463407
3915,1429-UYJSV,0.1489377619839021
2299,5756-JYOJT,0.14886257455651453
4514,6080-TCMYC,0.14883566378985508
2950,8970-ANWXO,0.1485780166297399
2130,5160-UXJED,0.14856682461529522
3421,7707-PYBBH,0.14855428989045744
5551,7740-KKCXF,0.148498212631645
6067,5602-BVFMK,0.1478289569751836
1960,9445-ZUEQE,0.1478111967309943
6481,2946-KIQSP,0.14755676411320362
2651,6100-FJZDG,0.14726653493240183
3948,0536-ACXIP,0.14713771996481695
3995,6746-WAUWT,0.14686562961847408
5972,8133-ANHHJ,0.1468143564125478
4994,7629-WFGLW,0.14670290684327622
5544,5236-XMZJY,0.14654969076699864
6508,0186-CAERR,0.14654566794116713
2535,7997-EASSD,0.14653630747134974
3130,6303-KFWSL,0.146421156525418
2701,9330-DHBFL,0.14632042003876156
6625,3256-EZDBI,0.14628141867307817
4020,0484-FFVBJ,0.14608698814316337
5054,6333-YDVLT,0.14608634325743597
5615,7159-NOKYQ,0.14606874473996942
2652,4829-ZLJTK,0.1460628272005166
4403,1877-HKBQX,0.14598012695635681
2789,9408-HRXRK,0.1458908184212927
3643,7389-KBFIT,0.14582671200193573
2694,6900-RBKER,0.14570562201007373
6457,0665-XHDJU,0.14564747460475524
3864,2346-DJQTB,0.14553825871634268
5888,1696-HXOWK,0.14544270566675796
2452,8823-RLPWL,0.1453481541802287
6241,2908-ZTPNF,0.1452174427574391
2538,0678-RLHVP,0.14517789795286465
5586,4092-OFQZS,0.14505142509078398
5831,9860-LISIZ,0.14501065583135023
6929,2133-TSRRM,0.14480380308720017
3058,3374-PZLXD,0.14463033797557745
3009,5193-QLVZB,0.14431974814726298
6212,9402-CXWPL,0.14425249614007407
5688,7813-TKCVO,0.14423121397064192
2830,5989-OMNJE,0.144175359139934
3175,8763-KIAFH,0.14396850354343477
3461,5039-LZRQT,0.14395959374753542
6828,9488-FYQAU,0.14393188457581751
3515,9917-KWRBE,0.14393151675824772
5789,6171-ZTVYB,0.14366681099968923
5096,4781-ZXYGU,0.14345362955504037
6264,6907-CQGPN,0.14341563985666184
4665,7868-BGSZA,0.1434124906890282
2783,2788-CJQAQ,0.1433770902484053
2269,5844-QVTAT,0.14326754737817976
4732,2592-HODOV,0.1430112197520143
4359,9629-NHXFW,0.14293050868243132
2009,0956-SYCWG,0.1428737278720856
2306,1423-BMPBQ,0.14265216136634432
2944,3070-BDOQC,0.14252944238046586
6262,2324-EFHVG,0.14247179430327445
6621,2478-EEWWM,0.14230747763083446
3326,4425-OWHWB,0.14224837096135504
3297,1964-SVLEA,0.14203662343262038
3313,0701-RFGFI,0.14170309167483067
3711,1552-TKMXS,0.1415744527140124
7037,7750-EYXWZ,0.14154578149623534
3035,2720-FVBQP,0.14151950281804188
2923,9046-DQMTP,0.14142187278993212
4743,2773-OVBPK,0.14141815232736274
5908,3374-TTZTK,0.1413449785430061
1934,4808-YNLEU,0.14123318136328813
4614,1097-FSPVW,0.1410545025029526
6640,3518-FSTWG,0.1409686332871162
5543,8595-SIZNC,0.1406216448467565
6906,5060-TQUQN,0.14057762740868227
3572,2577-GVSIL,0.1405287300739751
2438,3115-CZMZD,0.14051023051074982
3659,2450-ZKEED,0.1401868621718477
2186,2055-SIFSS,0.14016344051575627
4079,6295-OSINB,0.14003469752477693
5161,7611-YKYTC,0.14002460954493168
4748,8261-GWDBQ,0.13980601758718814
6778,5274-XHAKY,0.13970943843002634
6773,5090-EMGTC,0.13965285632922367
6501,4023-RTIQM,0.13953293698026228
5859,4049-ZPALD,0.13935990091663783
5623,0277-BKSQP,0.1392270065083636
4781,2019-HDCZY,0.13922454596167422
4200,1345-ZUKID,0.13919577620694878
3262,9894-QMIMJ,0.13910637234477538
2850,0661-WCQNQ,0.13908272909362032
5204,8671-KKKOS,0.13893029760785633
2448,7817-OMJNA,0.13868153266633976
6298,0440-MOGPM,0.1383662692715444
5094,8200-KLNYW,0.13827313324291374
5620,7074-STDCN,0.13825546871255062
2434,8405-IGQFX,0.13804553070479028
3790,3096-YXENJ,0.1379362945541768
5514,2272-WUSPA,0.1376089322928212
2041,6341-JVQGF,0.13756228049889654
3774,5186-PEIZU,0.1374324996277195
1965,4622-YNKIJ,0.1372348054629778
5107,1930-BZLHI,0.13721471331569263
4963,1768-HNVGJ,0.13684265492578795
6833,6500-JVEGC,0.1364823450054695
2695,6891-JPYFF,0.13618328063645185
3180,5207-PLSTK,0.13610169094660549
3957,8559-WNQZS,0.1357704892441246
5672,8109-YUOHE,0.13560976884351847
4928,7733-UDMTP,0.13558599815138261
4048,5131-PONJI,0.13551592934761786
2133,8984-EYLLL,0.1354374759373004
2040,6778-JFCMK,0.13533816530651585
2706,2208-NQBCT,0.1351919263342582
5930,3173-NVMPX,0.13510616439873652
1977,2636-SJDOU,0.13501459676930708
7013,9586-JGQKH,0.1348479609142776
6381,4132-POCZS,0.13462454539145496
2965,6543-JXSOO,0.13450267545070377
4856,8152-VETUR,0.1342788685437878
1989,2749-CTKAJ,0.13395932998669527
3528,0829-DDVLK,0.13382565712861233
6951,1304-SEGFY,0.13369954511750748
6270,3721-CNZHX,0.1336861652730697
5665,6196-HBOBZ,0.13359040092504987
5877,9921-EZKBY,0.13347433081074495
2006,5524-KHNJP,0.13346521559359836
5456,8041-TMEID,0.13344511269588077
4680,8819-ZBYNA,0.13310601890172427
3415,0842-IWYCP,0.13303399925855566
4238,8550-XSXUQ,0.132983227359561
3030,5312-TSZVC,0.13278731767429042
2404,5433-KYGHE,0.13242545733903419
5645,4903-CNOZC,0.1323669949439177
6942,9609-BENEA,0.13236435339205344
3584,2972-YDYUW,0.13235042829235957
3279,6637-KYRCV,0.13233660082592094
5503,0089-IIQKO,0.1322307106381537
3268,7459-IMVYU,0.13203830545021297
6253,2957-JIRMN,0.13197263739140838
4698,1767-TGTKO,0.13195933393675324
3680,1357-MVDOZ,0.13174389916998533
6111,1183-CANVH,0.13170181231401798
2388,2682-KEVRP,0.13164096948279203
4311,0136-IFMYD,0.13153831771945268
6608,9137-UIYPG,0.13137067113581538
5442,5730-RIITO,0.13132898954394548
4270,4324-BZCKL,0.13124274303805541
4059,9357-UJRUN,0.13119714041025524
4538,8707-RMEZH,0.1311932998025703
5987,4508-OEBEY,0.13107519102936824
6711,9617-UDPEU,0.13103682408682416
3394,7228-PAQPD,0.13065856372600984
2498,0392-BZIUW,0.13011381018787116
3201,7492-TAFJD,0.13006788981842096
5164,3606-SBKRY,0.12994314081887512
7016,9347-AERRL,0.12981714853496643
2631,7868-TMWMZ,0.1297930729360937
3442,4223-BKEOR,0.1295595564101237
6068,6297-NOOPG,0.12949971969350024
5354,8979-CAMGB,0.1294481235285719
2818,4389-UEFCZ,0.12936444846040956
2672,5832-TRLPB,0.12922373515303334
5076,4366-CTOUZ,0.1292060382824072
2576,6231-WFGFH,0.12914869778439625
5103,7691-XVTZH,0.12908701812608278
2386,6663-JOCQO,0.12906798016662782
4339,4616-EWBNJ,0.12905516906425313
2934,8445-DNBAE,0.12904579968574775
4116,1406-PUQVY,0.12894998505706612
3580,3097-PYWXL,0.12893189195557464
3544,8064-RAVOH,0.12891806031883674
3434,6082-OQFBA,0.12889638007210621
2166,5876-QMYLD,0.12864157634177298
4993,0307-BCOPK,0.12859433382042051
6071,8903-XEBGX,0.1285602432902594
4547,3243-ZHOHY,0.1285394075667852
4595,4821-SJHJV,0.1285125806133097
5659,6408-OTUBZ,0.12850722820622212
6573,2680-XKKNJ,0.12837437976895802
5738,8777-MBMTS,0.12835677823912867
5426,8348-JLBUG,0.12832859387031645
6544,3214-IYUUQ,0.12817020066100454
4478,4311-QTTAI,0.12806597119200425
3470,2878-RMWXY,0.12775911756662142
5304,3178-CIFOT,0.12771596849310113
2181,2233-FAGXV,0.12768445740316728
3011,5522-NYKPB,0.12767792498304784
4673,2903-YYTBW,0.1276720523753552
3777,7748-UMTRK,0.1275321768468967
6503,7356-IWLFW,0.12750776127111932
3640,8231-BSWXX,0.12740610971738353
2890,9089-UOWJG,0.1271810470757294
4317,6137-MFAJN,0.12688172120489383
2856,1371-DWPAZ,0.12687863535830843
3787,8384-FZBJK,0.12683781021616095
3338,0607-MVMGC,0.12661318928472357
4852,2434-EEVDB,0.1265099726497386
4795,9592-ERDKV,0.12647267446423857
6742,5474-LAMUQ,0.1263611630267406
5476,5304-EFJLP,0.1263265320374803
6937,2363-BJLSL,0.1261869211244588
4651,6968-URWQU,0.12587619230497682
3131,1702-CCFNJ,0.1255978571419835
2643,3354-OADJP,0.12548770560347502
3870,3594-BDSOA,0.12539088843125792
6518,8904-OPDCK,0.1252758664284729
3091,1171-TYKUR,0.1251055027776018
2502,2316-ESMLS,0.12503545310616712
5705,7566-DSRLQ,0.12488289892807643
4155,5505-OVWQW,0.12488244792123006
6938,1956-YIFGE,0.12480949844448427
4837,8309-PPCED,0.12469797291304281
2223,4933-IKULF,0.12466631648684025
3358,3778-FOAQW,0.12465979382729536
2209,8847-GEOOQ,0.12460956842618434
3645,5141-ZUVBH,0.12460699420338994
4240,4359-INNWN,0.12447072200461294
5045,2931-SVLTV,0.12445181525840789
2831,1291-CUOCY,0.12433450447079342
2000,6727-IOTLZ,0.12427505718990542
3161,7801-CEDNV,0.12411294972614105
3136,7279-NMVJC,0.12405263307811776
2918,8752-GHJFU,0.12393699124927803
4505,9847-HNVGP,0.12380341156734435
5835,9229-RQABD,0.12370024417218116
5156,2001-EWBQU,0.123481059409419
4254,7669-LCRSD,0.12343870654770626
4075,6765-MBQNU,0.12339774430607545
4322,9139-TWBAS,0.1233639360796487
3678,0187-WZNAB,0.12321952312074899
6134,1162-ECVII,0.12316998390722529
2675,1338-CECEE,0.12316701570030865
2368,5533-RJFTJ,0.12308283056578835
2566,4198-VFOEA,0.12303334654171508
6376,7609-NRNCA,0.12290767586469392
4029,0106-UGRDO,0.12285174114410337
2310,0742-LAFQK,0.12278166200037911
5403,6749-UTDVX,0.12272247527607173
2430,2499-AJYUA,0.12268116201102196
1981,6440-DKQGE,0.1226623928188411
4117,9114-AAFQH,0.12256038197386913
4300,9626-VFRGG,0.12248128208661996
6095,9730-DRTMJ,0.12237892009871884
4597,1137-DGOWI,0.12226966750184089
6469,6128-DAFVY,0.12224894116252619
3992,1400-WIVLL,0.12222611310169426
4872,1325-USMEC,0.12208383075972015
2095,2240-HSJQD,0.12202944567555632
6426,5716-LIBJC,0.12198098212555668
3478,8879-XUAHX,0.12171055284431394
5423,8631-WUXGY,0.12132758294278276
3663,1133-KXCGE,0.12116722133835445
3569,8499-BRXTD,0.12105389608142812
2324,2001-MCUUW,0.12105128435822726
6686,8969-PRHFK,0.12099628289716215
5870,6435-VWCCY,0.12093009536444878
4485,1530-ZTDOZ,0.12083072324558924
5993,9152-AMKAK,0.12081126945072142
4591,2150-WLKUW,0.12080278363183924
1922,1891-QRQSA,0.12065559202937061
6978,2075-RMJIK,0.12054846692721016
6673,1763-KUAAW,0.12049822573070051
6896,3635-JBPSG,0.12037630091874262
4978,9031-ZVQPT,0.12025071257951103
3904,5468-BPMMO,0.12019331194720141
2575,6353-BRMMA,0.12009734954037432
5736,7841-FCRQD,0.11991381930632374
5505,6075-QMNRR,0.11985207401532776
2939,0222-CNVPT,0.11972408414944798
6463,3428-MMGUB,0.11971559776062475
5949,7964-VEXDG,0.11944385266283884
6786,4670-TABXH,0.11938247364092106
2791,6766-HFKLA,0.11934783912894471
3308,7449-HVPIV,0.11921776900495185
3335,7336-RLLRH,0.11916490363677436
4179,0496-AHOOK,0.11909374434768219
3669,8314-DPQHL,0.11897028658679273
5336,5855-EIBDE,0.11873251538785477
4405,0428-AXXLJ,0.1187311514733354
5118,5215-LNLDJ,0.11855859694239908
6647,5998-DZLYR,0.11841230808148993
4578,1545-JFUML,0.11819859673994448
2564,0454-OKRCT,0.11804488092438932
5814,9788-HNGUT,0.11799863403878055
1990,6371-NZYEG,0.11783878514255301
6144,2419-FSORS,0.11776614507840275
6268,7049-GKVZY,0.1176725192598378
1942,9848-JQJTX,0.11733089210151175
6624,9644-UMGQA,0.1170368781864484
3509,3597-YASZG,0.11701612190787933
3775,1074-AMIOH,0.11676498767737661
3617,6650-BWFRT,0.11673568208945806
2837,3941-XTSKM,0.11665214600427745
4367,8498-XXGWA,0.11659545714098168
3362,9720-JJJOR,0.11657903518659776
4771,4797-MIWUM,0.11657338950481619
2453,9505-SQFSW,0.11656500985582607
6057,0983-TATYJ,0.11650020903831486
3908,9534-NSXEM,0.11638889016587625
6664,9332-GYWLO,0.11638120240053418
4337,1125-SNVCK,0.11620633652129697
2537,8975-SKGRX,0.11617124318185425
3309,5504-WSIUR,0.11611835185154568
4796,4778-IZARL,0.11610070290257543
5687,2480-SQIOB,0.11608810304361383
6580,1428-IEDPR,0.11606904154143793
5300,7396-VJUZB,0.11604074106910726
3468,1178-PZGAB,0.1160387662439362
4056,7587-AOVVU,0.11583373661598757
4042,6176-YJWAS,0.11547930823000499
2013,9680-NIAUV,0.11534629963809295
2102,1557-EMYVT,0.1153158512087128
6872,8071-SBTRN,0.11523849528569659
2262,0356-OBMAC,0.11471227376160699
